code,name,market,industry,status,is_st,tradable,updated_at,source
sh688285,高铁电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688286,敏芯股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688288,鸿泉技术,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688289,圣湘生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688290,景业智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688291,金橙子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688292,浩瀚深度,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688293,奥浦迈,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688295,中复神鹰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688296,和达科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688297,中无人机,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688298,东方生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688299,长阳科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688300,联瑞新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688301,奕瑞科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688302,海创药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688303,大全能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688305,科德数控,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688306,均普智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688307,中润光学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688308,欧科亿,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688309,恒誉环保,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688310,迈得医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688311,盟升电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688312,燕麦科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688313,仕佳光子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688314,康拓医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688315,诺禾致源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688316,青云科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688317,之江生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688318,财富趋势,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688319,欧林生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688320,禾川科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688321,微芯生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688322,奥比中光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688323,瑞华泰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688325,赛微微电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688326,经纬恒润,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688327,云从科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688328,深科达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688329,艾隆科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688330,宏力达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688331,荣昌生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688332,中科蓝讯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688333,铂力特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688334,西高院,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688335,复洁科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688336,三生国健,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688337,普源精电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688338,赛科希德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688339,亿华通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688343,云天励飞,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688345,博力威,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688347,华虹宏力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688348,昱能科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688349,三一重能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688350,富淼科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688351,微电生理,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688352,颀中科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688353,华盛锂电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688355,明志科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688356,键凯科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688357,建龙微纳,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688358,祥生医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688359,三孚新科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688360,德马科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688361,中科飞测,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688362,甬矽电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688363,华熙生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688365,光云科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688366,昊海生科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688367,工大高科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688368,晶丰明源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688369,致远互联,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688370,丛麟科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688371,菲沃泰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688372,伟测科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688373,盟科药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688375,国博电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688376,美埃科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688377,迪威尔,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688378,奥来德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688379,华光新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688380,中微半导,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688381,帝奥微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688382,益方生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688383,新益昌,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688385,复旦微电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688386,泛亚微透,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688387,信科移动,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688388,嘉元科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688389,普门科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688390,固德威,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688391,钜泉科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688392,骄成超声,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688393,安必平,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688395,正弦电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688396,华润微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688398,赛特新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688399,硕世生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688400,凌云光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688401,路维光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688403,汇成股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688408,中信博,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688409,富创精密,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688410,山外山,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688411,海博思创,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688416,恒烁股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688418,震有科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688419,耐科装备,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688420,美腾科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688425,铁建重工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688426,康为世纪,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688428,诺诚健华,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688429,时创能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688432,有研硅,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688433,华曙高科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688435,英方软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688439,振华风光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688443,智翔金泰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688448,磁谷科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688449,联芸科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688450,光格科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688455,科捷智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688456,有研粉材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688458,美芯晟,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688459,哈铁科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688466,金科环境,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688468,科美诊断,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688469,芯联集成,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688472,阿特斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688475,萤石网络,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688478,晶升股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688479,友车科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688480,赛恩斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688484,南芯科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688485,九州一轨,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688486,龙迅股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688488,艾迪药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688489,三未信安,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688496,*ST清越,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688498,源杰科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688499,利元亨,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688500,慧辰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688501,DR青达环,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688502,茂莱光学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688503,聚和材料,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688505,复旦张江,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688506,百利天恒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688507,索辰科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688508,芯朋微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688509,正元地信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688510,航亚科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688511,天微电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688512,慧智微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688513,苑东生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688515,裕太微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688516,奥特维,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688517,金冠电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688518,联赢激光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688519,南亚新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688520,神州细胞,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688521,芯原股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688522,纳睿雷达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688523,航天环宇,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688525,佰维存储,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688526,科前生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688528,秦川物联,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688529,豪森智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688530,欧莱新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688531,日联科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688533,上声电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688535,华海诚科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688536,思瑞浦,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688538,和辉光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688539,高华科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688543,国科军工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688545,兴福电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688548,广钢气体,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688549,中巨芯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688550,瑞联新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688551,科威尔,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688552,航天南湖,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688553,汇宇制药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688556,高测股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688557,兰剑智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688558,国盛智科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688559,海目星,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688560,明冠新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688561,奇安信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688562,航天软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688563,航材股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688565,力源科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688566,吉贝尔,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688567,孚能科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688568,中科星图,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688569,铁科轨道,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688570,天玛智控,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688571,杭华股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688573,信宇人,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688575,亚辉龙,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688576,西山科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688577,浙海德曼,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688578,艾力斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688579,地纬智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688580,伟思医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688581,安杰思,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688582,芯动联科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688583,思看科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688584,上海合晶,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688585,上纬新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688586,江航装备,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688588,凌志软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688589,力合微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688590,新致软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688591,泰凌微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688592,司南导航,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688593,新相微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688595,芯海科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688596,正帆科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688597,煜邦电力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688598,金博股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688599,天合光能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688600,皖仪科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688601,力芯微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688602,康鹏科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688603,天承科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688605,先锋精科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688606,奥泰生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688607,康众医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688608,恒玄科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688609,九联科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688610,埃科光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688611,杭州柯林,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688612,威迈斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688613,XD奥精医,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688615,合合信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688616,西力科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688617,惠泰医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688618,三旺通信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688619,罗普特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688620,安凯微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688621,阳光诺和,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688622,*ST禾信,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688623,双元科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688625,呈和科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688626,翔宇医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688627,精智达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688628,优利德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688629,华丰科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688630,芯碁微装,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688631,莱斯信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688633,星球石墨,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688635,长进光子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688636,智明达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688638,誉辰智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688639,华恒生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688646,ST逸飞,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688648,中邮科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688651,盛邦安全,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688652,京仪装备,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688653,康希通信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688655,迅捷兴,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688656,浩欧博,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688657,浩辰软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688658,悦康药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688659,元琛科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688660,电气风电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688661,和林微纳,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688662,富信科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688663,新风光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688665,四方光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688667,菱电电控,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688668,鼎通科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688669,聚石化学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688670,金迪克,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688671,碧兴物联,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688676,金盘科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688677,海泰新光,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688678,福立旺,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688679,通源环境,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688680,海优新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688681,科汇股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688682,霍莱沃,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688683,莱尔科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688685,迈信林,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688686,奥普特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688687,凯因科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688689,银河微电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688690,纳微科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688691,灿芯股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688692,达梦数据,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688693,锴威特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688695,中创股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688696,极米科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688697,纽威数控,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688698,伟创电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688699,明微电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688700,东威科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688701,卓锦股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688702,盛科通信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688707,振华新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688708,佳驰科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688709,成都华微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688710,益诺思,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688711,宏微科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688712,北芯生命,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688716,中研股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688717,艾罗能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688718,唯赛勃,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688719,爱科赛博,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688720,艾森股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688721,龙图光罩,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688722,同益中,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688726,拉普拉斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688727,恒坤新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688728,格科微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688729,屹唐股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688733,壹石通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688737,中自科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688739,成大生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688750,金天钛业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688755,汉邦科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688757,胜科纳米,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688758,赛分科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688759,必贝特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688765,禾元生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688766,普冉股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688767,博拓生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688768,容知日新,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688772,珠海冠宇,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688775,影石创新,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688776,国光电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
